HP:0020088,0.24515717,B054
HP:0000491,0.3898409,B0581
HP:0020088,0.54666835,B0589
HP:0020088,0.44196066,B059
HP:0020089,0.074746616,B0600
HP:0002383,0.3748099,B0601
HP:0001287,0.30208096,B0602
HP:0020089,0.119243935,B0609
HP:0020089,0.25281054,B0681
HP:0020089,0.15304488,B0682
HP:0020089,0.16112295,B0689
HP:0020089,0.13481125,B069
HP:0100872,0.25682166,B070
HP:0200043,0.85684836,B078
HP:0200043,0.23388107,B079
HP:0001055,0.018886186,B08010
HP:0020085,0.0031682164,B08011
HP:0032101,0.038228735,B0802
HP:0007616,0.24433608,B0803
HP:0032101,0.017523382,B0804
HP:0032101,0.07808218,B0809
HP:0032163,0.98248875,B081
HP:0020088,0.027166393,B0820
HP:0005360,0.022242093,B0821
HP:0005360,0.022242093,B0822
HP:0000988,0.10570862,B083
HP:0010280,0.19129136,B084
HP:0025439,0.059410125,B085
HP:0032163,0.06259414,B0860
HP:0010280,0.87389624,B0861
HP:0007616,0.071980104,B0862
HP:0032101,0.07820664,B0869
HP:0032101,0.086872235,B0870
HP:0032101,0.058721017,B0871
HP:0020088,0.04242772,B0872
HP:0032101,0.051240373,B0879
HP:0032158,0.009944102,B088
HP:0008069,0.03180193,B09
HP:0020098,0.096317984,B1001
HP:0020098,0.14570446,B1009
HP:0005353,0.122444496,B1081
HP:0005353,0.122444496,B1082
HP:0005353,0.26410595,B1089
HP:0002910,0.114383474,B150
HP:0002910,0.11824699,B159
HP:0200119,0.06991676,B160
HP:0002910,0.055542123,B161
HP:0002910,0.055542123,B162
HP:0002910,0.10744171,B169
HP:0200119,0.122103885,B170
HP:0200119,0.18635693,B1710
HP:0200119,0.19929866,B1711
HP:0200119,0.9546412,B172
HP:0006562,0.20458274,B178
HP:0200119,0.27837175,B179
HP:0200123,0.23533508,B180
HP:0200123,0.21195428,B181
HP:0200123,0.37151143,B182
HP:0200123,0.45060223,B188
HP:0200123,0.3371938,B189
HP:0002910,0.07960192,B190
HP:0002910,0.07043908,B1910
HP:0002910,0.07054548,B1911
HP:0002910,0.06272072,B1920
HP:0002910,0.06978573,B1921
HP:0002910,0.08908649,B199
HP:0002721,0.3553572,B20
HP:0002090,0.1298555,B250
HP:0006562,0.4671715,B251
HP:0001733,0.31075758,B252
HP:0032101,0.18361299,B258
HP:0002960,0.06450294,B259
HP:0100796,0.4888359,B260
HP:0001287,0.5530199,B261
HP:0002383,0.5024391,B262
HP:0001733,0.35081953,B263
HP:0006562,0.2658729,B2681
HP:0012819,0.391609,B2682
HP:0000123,0.16287974,B2683
HP:0001271,0.1475137,B2684
HP:0001369,0.12537973,B2685
HP:0020085,0.12947331,B2689
HP:0020085,0.078861326,B269
HP:0005353,0.08691808,B2700
HP:0005353,0.049182355,B2701
HP:0020088,0.077099815,B2702
HP:0032260,0.1610196,A1813
HP:0000024,0.3377326,A1814
HP:0032271,0.123556614,A1815
HP:0032271,0.21748607,A1816
HP:0000024,0.057838768,A1817
HP:0032271,0.14723846,A1818
HP:0002716,0.2834803,A182
HP:0002586,0.44751334,A1831
HP:0020086,0.081104144,A1832
HP:0032271,0.2884944,A1839
HP:0000973,0.106640205,A184
HP:0032271,0.108042225,A1850
HP:0100534,0.27980596,A1851
HP:0000491,0.23556788,A1852
HP:0032160,0.09538468,A1853
HP:0001094,0.61517066,A1854
HP:0032260,0.20123522,A1859
HP:0000388,0.18706775,A186
HP:0000834,0.19966313,A187
HP:0100646,0.1846791,A1881
HP:0100568,0.07000281,A1882
HP:0032260,0.031050667,A1883
HP:0032262,0.41543794,A1884
HP:0032271,0.2996725,A1885
HP:0032260,0.12698121,A1889
HP:0032260,0.024775732,A190
HP:0032271,0.18762884,A191
HP:0032271,0.26831704,A192
HP:0032271,0.56070113,A198
HP:0032271,0.46711653,A199
HP:0032249,0.020001857,A200
HP:0001055,0.10228547,A201
HP:0032249,0.18092784,A202
HP:0001287,0.55423987,A203
HP:0031690,0.07586713,A207
HP:0000118,9.097979e-06,A208
HP:0000707,0.00051638647,A209
HP:0032249,0.07985264,A210
HP:0020088,0.03183556,A211
HP:0032262,0.28507823,A212
HP:0004798,0.17502636,A213
HP:0011058,0.15710533,A217
HP:0032101,0.004103424,A218
HP:0032101,0.07255617,A219
HP:0011123,0.16501741,A220
HP:0002088,0.06956262,A221
HP:0011024,0.07543225,A222
HP:0100806,0.31750482,A227
HP:0005368,0.00052342995,A228
HP:0020085,0.029993216,A229
HP:0020097,0.056510925,A230
HP:0032140,0.04375314,A231
HP:0020097,0.072016135,A232
HP:0410292,0.039309524,A233
HP:0032101,0.0069424175,A238
HP:0032101,0.038705315,A239
HP:0000478,0.027541589,A240
HP:0032249,0.095741786,A241
HP:0032249,0.05837645,A242
HP:0032249,0.07383554,A243
HP:0032260,0.080387965,A249
HP:0000707,0.026892588,A250
HP:0001886,0.21911862,A251
HP:0011094,0.040176835,A259
HP:0001055,0.25588828,A260
HP:0100806,0.26514226,A267
HP:0001055,0.13712865,A268
HP:0001055,0.099929966,A269
HP:0001055,0.06308695,A270
HP:0001287,0.42356005,A2781
HP:0002960,0.0012327221,A2789
HP:0002960,0.030268103,A279
HP:0012649,0.07812724,A280
HP:0011123,0.10872456,A281
HP:0004798,0.22987723,A282
HP:0032101,8.1262515e-05,A288
HP:0002718,0.1355705,A289
HP:0032260,0.032016505,A300
HP:0011123,0.052845586,A301
HP:0040154,0.021794807,A302
HP:0000951,0.04005862,A303
HP:0032162,0.02211014,A304
HP:0011123,0.07364695,A305
HP:0000759,0.02164704,A308
HP:0009830,0.058236353,A309
HP:0032261,0.8927078,A310
HP:0032283,0.21393573,A311
HP:0032283,0.37850285,A312
HP:0011274,0.48871022,A318
HP:0011274,0.25280914,A319
HP:0001581,0.19894427,A320
HP:0001287,0.63571686,A3211
HP:0001287,0.26215655,A3212
HP:0100806,0.7109188,A327
HP:0020088,0.020294365,A3281
HP:0006689,0.66440755,A3282
HP:0032101,0.0045323987,A3289
HP:0004798,0.07083472,A329
HP:0020085,0.10209759,A33
HP:0001787,0.114463724,A34
HP:0020085,0.082674645,A35
HP:0009555,0.112140514,A360
HP:0032140,0.07750939,A361
HP:0012118,0.09060122,A362
HP:0000951,0.06406736,A363
HP:0001638,0.31565183,A3681
HP:0012486,0.7358452,A3682
HP:0031003,0.92102593,A3683
HP:0001969,0.18110366,A3684
HP:0100577,0.33240595,A3685
HP:0000509,0.6680113,A3686
HP:0011123,0.043096237,A3689
HP:0002960,0.019304795,A369
HP:0031247,0.3334979,A3700
HP:0031247,0.3407306,A3701
HP:0031247,0.3074802,A3710
HP:0031247,0.31692785,A3711
HP:0031247,0.19971421,A3780
HP:0031247,0.2428551,A3781
HP:0031247,0.28898138,A3790
HP:0031247,0.37040964,A3791
HP:0000388,0.26287,A380
HP:0001701,0.0805888,A381
HP:0032249,0.024794396,A388
HP:0032249,0.059459995,A389
HP:0001287,0.39635924,A390
HP:0000421,0.02914519,A391
HP:0100806,0.043413013,A392
HP:0031035,0.042763155,A393
HP:0002718,0.04481054,A394
HP:0005381,0.37413248,A3950
HP:0100584,0.26068163,A3951
HP:0012819,0.21974888,A3952
HP:0005381,0.4621039,A3953
HP:0002383,0.44666737,A3981
HP:0100654,0.5059356,A3982
HP:0005381,0.45013466,A3983
HP:0001369,0.33064368,A3984
HP:0005381,0.7119328,A3989
HP:0005381,0.47558036,A399
HP:0002720,0.07106558,A400
HP:0002718,0.05041516,A401
HP:0005366,0.2757629,A403
HP:0020096,0.32342157,A408
HP:0020096,0.384574,A409
HP:0032326,0.7524637,A4101
HP:0032326,0.9008002,A4102
HP:0002718,0.08149092,A411
HP:0002718,0.17254315,A412
HP:0005376,0.4249193,A413
HP:0020097,0.14481406,A414
HP:0005420,0.08132172,A4150
HP:0002740,0.2534163,A4151
HP:0032250,0.11996418,A4152
HP:0002741,0.09827198,A4153
HP:0032260,0.12296411,A4159
HP:0020097,0.13907279,A4181
HP:0100806,0.015381729,A4189
HP:0100806,0.13635059,A419
HP:0006532,0.19888727,A420
HP:0025181,0.21304393,A421
HP:0100649,0.033454947,A422
HP:0100806,0.16382982,A427
HP:0001287,0.5495912,A4281
HP:0002383,0.5172585,A4282
HP:0032101,0.019012604,A4289
HP:0032101,0.045382876,A429
HP:0006532,0.2979464,A430
HP:0001581,0.15605626,A431
HP:0032255,0.117172815,A438
HP:0031690,0.080403484,A439
HP:0001055,0.05313453,A440
HP:0011123,0.11703986,A441
HP:0032101,0.012506789,A448
HP:0032101,0.05547753,A449
HP:0001055,0.9929265,A46
HP:0100758,0.94608164,A480
HP:0031690,0.07051533,A481
HP:0032249,0.07520953,A482
HP:0031273,0.40195742,A483
HP:0000988,0.1312559,A484
HP:0002376,0.021156976,A4851
HP:0100658,0.08140125,A4852
HP:0000118,0.0004657175,A488
HP:0032326,0.6190512,A4901
HP:0032326,0.8470707,A4902
HP:0020096,0.34663785,A491
HP:0005376,0.56410277,A492
HP:0032158,0.089938,A493
HP:0002718,0.30522093,A498
HP:0002718,0.5030664,A499
HP:0000519,0.22039232,A5001
HP:0000519,0.047179163,A5002
HP:0002718,0.051628828,A5003
HP:0032169,0.0333424,A5004
HP:0003193,0.04651253,A5005
HP:0001057,0.3378528,A5006
HP:0001057,0.2595501,A5007
HP:0001057,0.035047047,A5008
HP:0005437,0.04996665,A5009
HP:0006980,0.9024682,A812
HP:0100256,0.07224038,A8181
HP:0032504,0.019077372,A8182
HP:0100785,0.23367563,A8183
HP:0011450,0.40692607,A8189
HP:0011450,0.3607216,A819
HP:0032249,0.035511542,A820
HP:0032249,0.0036598432,A821
HP:0020085,0.010734755,A829
HP:0002383,0.437219,A830
HP:0002383,0.14127328,A831
HP:0002383,0.28520933,A832
HP:0002383,0.0048982566,A833
HP:0002383,0.0010483481,A834
HP:0002383,0.00024103667,A835
HP:0032101,0.1383891,A836
HP:0011450,0.050495286,A838
HP:0011450,0.11171869,A839
HP:0032101,2.7463368e-05,A840
HP:0002383,0.08491922,A841
HP:0032101,0.059480615,A848
HP:0011450,0.09321384,A849
HP:0002383,0.58020484,A850
HP:0002383,0.4592494,A851
HP:0032101,0.068795905,A852
HP:0011450,0.052732445,A858
HP:0011450,0.2726075,A86
HP:0001287,0.4475049,A870
HP:0001287,0.41839176,A871
HP:0006721,0.13965054,A872
HP:0001287,0.4482544,A878
HP:0011450,0.29468438,A879
HP:0000988,0.17893717,A880
HP:0002321,0.8239358,A881
HP:0011450,0.43577352,A888
HP:0011450,0.7156338,A89
HP:0032249,0.55797726,A90
HP:0001342,0.18015936,A91
HP:0032101,0.14620538,A920
HP:0002373,0.059366804,A921
HP:0032249,0.24059454,A922
HP:0032101,0.13302965,A9230
HP:0002383,0.12868029,A9231
HP:0011450,0.14054026,A9232
HP:0032101,0.05445295,A9239
HP:0032249,0.9863331,A924
HP:0032101,0.083344825,A925
HP:0032101,0.024468351,A928
HP:0032101,0.07734586,A929
HP:0032101,0.116299115,A930
HP:0032249,0.27204412,A931
HP:0032249,0.13490307,A932
HP:0032101,0.029442895,A938
HP:0032101,0.074219175,A94
HP:0032249,0.16595589,A950
HP:0032249,0.06577156,A951
HP:0001945,0.02803706,A959
HP:0001342,0.08964196,A960
HP:0002373,0.21740809,A961
HP:0032249,0.46100435,A962
HP:0002373,0.063145,A968
HP:0002373,0.048738893,A969
HP:0032249,0.12671828,A980
HP:0002373,0.1454741,A981
HP:0032249,0.0403936,A982
HP:0002960,0.020589443,A983
HP:0032101,0.048422,A984
HP:0001945,0.06877415,A985
HP:0001892,0.04965014,A988
HP:0001342,0.072383836,A99
HP:0001047,0.33567348,B000
HP:0005353,0.08985532,B001
HP:0010280,0.4704554,B002
HP:0001287,0.18192074,B003
HP:0020098,0.3872519,B004
HP:0005353,0.14876452,B0050
HP:0001094,0.32515782,B0051
HP:0000491,0.5951239,B0052
HP:0000509,0.35677972,B0053
HP:0100533,0.095162496,B0059
HP:0031696,0.72087526,B007
HP:0006562,0.82195204,B0081
HP:0012302,0.63502884,B0082
HP:0032101,0.22209437,B0089
HP:0005353,0.21340966,B009
HP:0001287,0.33374843,B010
HP:0002383,0.21707292,B0111
HP:0012486,0.4690825,B0112
HP:0020088,0.09233497,B012
HP:0000491,0.5217226,B0181
HP:0020085,0.10041783,B0189
HP:0005428,0.12804715,B019
HP:0020098,0.6187374,B020
HP:0001287,0.35485885,B021
HP:0032275,0.07224013,B0221
HP:0100661,0.95706683,B0222
HP:0009830,0.23626392,B0223
HP:0012486,0.65443486,B0224
HP:0009830,0.078626506,B0229
HP:0005353,0.10687383,B0230
HP:0032169,0.085685045,B2709
HP:0032169,0.08586483,B2710
HP:0031003,0.026064206,B2711
HP:0007041,0.09985479,B2712
HP:0032169,0.114932224,B2719
HP:0002719,0.07925557,B2780
HP:0001271,0.10155477,B2781
HP:0001287,0.21784472,B2782
HP:0032169,0.08662669,B2789
HP:0002719,0.060982876,B2790
HP:0009830,0.042832587,B2791
HP:0011450,0.1287036,B2792
HP:0002719,0.062432367,B2799
HP:0001096,0.5648522,B300
HP:0000509,0.5060361,B301
HP:0000509,0.20486161,B302
HP:0000509,0.081438154,B303
HP:0000509,0.57621753,B308
HP:0000509,0.3602698,B309
HP:0003326,0.7848779,B330
HP:0000118,3.5593792e-05,B331
HP:0004429,0.060506396,B3320
HP:0100584,0.47132462,B3321
HP:0012819,0.8274886,B3322
HP:0001701,0.5982748,B3323
HP:0001638,0.4533921,B3324
HP:0032101,0.0022304205,B333
HP:0030875,0.053369332,B334
HP:0000118,0.0007442182,B338
HP:0032101,0.1695701,B340
HP:0002743,0.13482462,B341
HP:0004798,0.21631105,B342
HP:0032101,0.10787068,B343
HP:0005353,0.09836516,B344
HP:0002719,0.1875813,B348
HP:0032101,0.19408858,B349
HP:0032516,0.16101053,B350
HP:0012203,0.38856667,B351
HP:0032516,0.32269573,B352
HP:0100339,0.18998572,B353
HP:0032516,0.067592844,B354
HP:0032516,0.19708273,B355
HP:0012203,0.23396826,B356
HP:0032516,0.030921053,B358
HP:0032516,0.09337875,B359
HP:0032516,0.1937244,B360
HP:0045007,0.105371915,B361
HP:0002500,0.12999725,B362
HP:0007616,0.004447939,B363
HP:0002841,0.032434154,B368
HP:0025351,0.053789467,B369
HP:0010280,0.5786933,B370
HP:0002728,0.43372145,B371
HP:0002728,0.9127401,B372
HP:0002728,0.5009754,B373
HP:0000010,0.16234073,B3741
HP:0002728,0.5221407,B3742
HP:0002728,0.5087112,B3749
HP:0032159,0.4140668,B375
HP:0006689,0.39091218,B376
HP:0002728,0.2553596,B377
HP:0002728,0.3833642,B3781
HP:0005411,0.15859848,B3782
HP:0100825,0.34637246,B3783
HP:0410017,0.40565977,B3784
HP:0002728,0.34480613,B3789
HP:0002728,0.7889767,B379
HP:0032249,0.6423549,B380
HP:0032249,0.5620673,B381
HP:0032249,0.31522697,B382
HP:0032249,0.69896066,B383
HP:0032161,0.74894774,B384
HP:0032257,0.49377027,B387
HP:0032249,0.64704174,B3881
HP:0032249,0.5246966,B3889
HP:0032249,0.7452754,B389
HP:0032258,0.64901257,B390
HP:0032258,0.57134026,B391
HP:0032258,0.29066277,B392
HP:0032257,0.9446529,B393
HP:0032257,0.1841302,B394
HP:0032256,0.28161147,B395
HP:0032256,0.20826861,B399
HP:0032258,0.47070035,B400
HP:0032258,0.4589374,B401
HP:0032258,0.21690194,B402
HP:0032249,0.2589799,B403
HP:0032257,0.9105004,B407
HP:0032161,0.372884,B4081
HP:0032249,0.43817177,B4089
HP:0032249,0.3673994,B409
HP:0032258,0.5268007,B410
HP:0032257,0.6994708,B417
HP:0032249,0.30444348,B418
HP:0032249,0.28026527,B419
HP:0032258,0.64703274,B420
HP:0032516,0.24004722,B421
HP:0032257,0.47618237,B427
HP:0032516,0.10077196,B4281
HP:0032249,0.23738067,B4282
HP:0032249,0.082423754,B4289
HP:0032249,0.075651824,B429
HP:0032516,0.09589446,B430
HP:0030049,0.96809053,B431
HP:0200040,0.09603538,B432
HP:0020100,0.0008514145,B438
HP:0000973,0.027872762,B439
HP:0020103,0.99036026,B440
HP:0020103,0.40401793,B441
HP:3000033,0.15428919,B442
HP:0032257,0.71292555,B447
HP:0410334,0.22223262,B4481
HP:0032255,0.18530177,B4489
HP:0032255,0.06523127,B449
HP:0032258,0.6974557,B450
HP:0032160,0.19885509,B451
HP:0032249,0.16285595,B452
HP:0032249,0.18792121,B453
HP:0032257,0.8388624,B457
HP:0032249,0.176011,B458
HP:0032255,0.14853197,B459
HP:0032255,0.12581486,B460
HP:0032255,0.19736645,B461
HP:0004798,0.14887506,B462
HP:0011370,0.10842355,B463
HP:0032257,0.34925464,B464
HP:0032101,0.050592385,B465
HP:0032255,0.054364454,B468
HP:0020100,0.059779417,B469
HP:0032249,0.2821386,B470
HP:0032255,0.14905676,B471
HP:0032255,0.09427562,B479
HP:0032249,0.18784815,B480
HP:0032256,0.106314264,B481
HP:0032255,0.08205446,B482
HP:0000951,0.10780735,B483
HP:0011123,0.05709815,B484
HP:0032255,0.007798112,B488
HP:0002841,0.07689463,B49
HP:0011097,0.0699925,B500
HP:0010864,0.0015634715,B508
HP:0020104,0.006328872,B509
HP:0012223,0.15301795,B510
HP:0020104,0.013081171,B518
HP:0001892,0.05203194,B519
HP:0000112,0.027534312,B520
HP:0020104,0.028856099,B528
HP:0001892,0.04606168,B529
HP:0001655,0.11241491,B530
HP:0032101,0.016924394,B531
HP:0000118,4.6856326e-06,B538
HP:0011097,0.0046304734,B54
